0,0,0.9504260855539117,1
1,3,0.8175313795043112,1
2,9,0.9189036295648866,0
3,10,0.7183151997591994,1
4,603,0.9644644541275876,0
5,608,0.7767192372304472,0
6,20,0.8240093579068509,1
7,1508,0.997875895148872,0
8,24,0.5980525473507642,1
9,28,0.6159137875862144,1
10,30,0.5280212253346714,1
11,629,0.645825208631051,0
12,38,0.8082623785539513,1
13,39,0.7850393902689303,1
14,42,0.6204144674354913,1
15,47,0.9868182770039621,1
16,49,0.7063298728987626,1
17,52,0.9295410388696905,1
18,1060,0.478139465238672,0
19,249,0.473379468817576,0
20,61,0.9179240674425075,1
21,65,0.4814927550288214,1
22,66,0.2057829001585189,1
23,71,0.9159183416567753,1
24,73,0.8356147692820615,1
25,168,0.21442327841921427,0
26,78,0.34046356106396986,1
27,81,0.1875183375630152,1
28,85,0.7488129468854889,1
29,88,0.5003600921669482,1
30,91,0.560893541678136,1
31,500,0.2622721064659313,0
32,97,0.9093218491194173,1
33,97,0.522456081699287,0
34,103,0.6101540179119407,1
35,1342,0.32692692994619094,0
36,108,0.8320809821252634,1
37,112,0.8816396644649543,1
38,10,0.9979527460307199,0
39,119,0.8093572542521534,1
40,122,0.9721835624856877,1
41,125,0.7965509404324136,1
42,71,0.908965722226522,0
43,131,0.8141850580118473,1
44,132,0.48759116781659184,1
45,136,0.4542334020981628,1
46,138,0.9787505246705611,1
47,143,0.9747427448782062,1
48,144,0.9000870745765603,1
49,155,0.6855287217702454,0
50,151,0.9893615566592285,1
51,153,0.9715796813426818,1
52,21,0.99054592242105,0
53,160,0.682337988750018,1
54,164,0.8870027478000171,1
55,1647,0.1674666599842813,0
56,168,0.3496431563720425,1
57,173,0.42775597754467026,1
58,175,0.638179049475903,1
59,178,0.8664032770257484,1
60,180,0.9116513450037006,1
61,184,0.5504003140981262,1
62,187,0.4219279675395562,1
63,189,0.5654395506978487,1
64,194,0.8549521209184267,1
65,197,0.8928495646399014,1
66,200,0.7327663955917911,1
67,202,0.895683867116733,1
68,205,0.9427660467820768,1
69,349,0.4148938561275041,0
70,210,0.6274046382634353,1
71,213,0.769024981409715,1
72,218,0.9419068505296582,1
73,388,0.34711764645495174,0
74,223,0.9035014802583075,1
75,274,0.6722832035217757,0
76,229,0.7188506729036703,1
77,233,0.7034535565116855,1
78,428,0.909193034170864,0
79,237,0.3697282077485015,1
80,241,0.5969425769485341,1
81,245,0.722629140608235,1
82,247,0.38741896764529626,1
83,251,0.9866745453263103,1
84,434,0.6867166990222445,0
85,256,0.6385149641783897,1
86,1215,0.16826819421742858,0
87,262,0.8184357558827977,1
88,265,0.7841056876261127,1
89,269,0.9691471556038742,1
90,270,0.6628712573656744,1
91,1403,0.7216705811309005,0
92,278,0.726183001621667,1
93,280,0.7298763635798045,1
94,283,0.8486705573322016,1
95,287,0.6751021507173399,1
96,288,0.5743194197231838,1
97,293,0.8019864535363987,1
98,295,0.3204395881777882,1
99,298,0.3534881342929255,1
100,301,0.294439209015951,1
101,305,0.2620013248896611,1
102,307,0.8730540309298094,1
103,311,0.8371428750118929,1
104,314,0.9190412275094226,1
105,315,0.2676172090723981,1
106,318,0.6968590813272297,1
107,322,0.4052879724241925,1
108,324,0.8618996533910891,1
109,327,0.9283069754504742,1
110,330,0.883231803855045,1
111,335,0.47627966643195024,1
112,338,0.6740410931494648,1
113,339,0.8656684541620375,1
114,344,0.9568022174587604,1
115,346,0.3350196702279217,1
116,348,0.33773056347767105,1
117,578,0.2614078769139646,0
118,355,0.5080493725899242,1
119,359,0.5144501045061624,1
120,360,0.5000610618515915,1
121,365,0.8592564275727601,1
122,368,0.4628106540570982,1
123,371,0.9443662291781565,1
124,373,0.6103632975137697,1
125,1814,0.6474315052560798,0
126,378,0.5531149150517778,1
127,381,0.33688857189062277,1
128,448,0.30071581863717867,0
129,389,0.886477218300429,1
130,392,0.7452794231519673,1
131,383,0.2246562018240031,0
132,396,0.7623776497116036,1
133,400,0.5921479256732234,1
134,104,0.4844059872256509,0
135,407,0.8577407403648472,1
136,409,0.9058084575361192,1
137,412,0.19946663542135692,1
138,416,0.6095797348891994,1
139,418,0.7281366151966588,1
140,421,0.9352493513214442,1
141,423,0.4256510111466221,1
142,428,0.7455483432616261,1
143,429,0.9694882942900922,1
144,434,0.8213278155383219,1
145,437,0.764407475583569,1
146,438,0.5305639716843997,1
147,388,0.4746791219963171,0
148,446,0.6336000624525864,1
149,449,0.5759301543532761,1
150,549,0.2949461399748097,0
151,455,0.6167872129928074,1
152,458,0.5796464926594738,1
153,459,0.7149904202283254,1
154,463,0.307088030387563,1
155,338,0.6453234313045728,0
156,469,0.7707697732111738,1
157,471,0.8004597783342036,1
158,475,0.8473068816140197,1
159,404,0.4424156201884113,0
160,782,0.19511738912179832,0
161,484,0.720395306960886,1
162,486,0.349964028226869,1
163,699,0.4414097015271246,0
164,493,0.5340718224199809,1
165,497,0.9363252636855086,1
166,499,0.3787620142478614,1
167,503,0.5541873055374643,1
168,499,0.9051181713694011,0
169,509,0.7759306674850748,1
170,510,0.35258707322128147,1
171,515,0.32377270264724295,1
172,517,0.21632078335797036,1
173,521,0.6522476023578022,1
174,523,0.7589374091568528,1
175,1399,0.16574862231804466,0
176,530,0.31601163690916156,1
177,531,0.7030075684895722,1
178,535,0.4160135538396087,1
179,538,0.7903920414235972,1
180,432,0.7605340632202475,0
181,699,0.2671160827336104,0
182,572,0.43147926774949547,0
