0,0,0.2586992084980011,1
1,2,0.27769512,1
2,2,0.2597096,1
3,0,0.27481055,0
4,1,0.2754094,1
5,0,0.27591723,0
6,0,0.27671236,0
7,0,0.30514568,0
8,0,0.272383,0
9,0,0.2669065,0
10,3,0.29926807,1
11,4,0.2773205,1
12,4,0.2639745,1
13,0,0.25873733,0
14,4,0.26736468,1
15,20,0.24702865,1
16,19,0.2616114,1
17,23,0.2843625,1
18,30,0.22352251,0
19,19,0.24201916,1
20,18,0.25269493,1
21,20,0.27614662,1
22,20,0.29029006,1
23,20,0.30560437,1
24,11,0.2817298,1
25,25,0.29783309,1
26,18,0.31168497,1
27,17,0.34144497,1
28,18,0.34212005,1
29,18,0.33493167,1
30,21,0.3446082,0
31,21,0.3371961,0
32,23,0.31957287,1
33,21,0.31294486,0
34,21,0.3011134,0
35,21,0.31427246,0
36,27,0.30299133,1
37,21,0.30287567,0
38,22,0.331582,1
39,22,0.31890357,1
40,29,0.30676627,1
41,25,0.30998474,1
42,23,0.3202258,0
43,46,0.33786124,1
44,46,0.3286911,1
45,46,0.31529996,1
46,46,0.36033618,1
47,46,0.33199245,1
48,48,0.33075523,1
49,46,0.33082604,1
50,46,0.31947154,1
51,48,0.3328395,1
52,52,0.3104688,1
53,50,0.30474687,1
54,54,0.29986954,0
55,55,0.2871058,1
56,55,0.2939118,1
57,55,0.28167972,1
58,50,0.2624148,0
59,49,0.26631367,1
60,67,0.2278606,1
61,67,0.23694465,1
62,70,0.1971124,0
63,75,0.2014643,1
64,75,0.20898739,1
65,71,0.19231573,1
66,73,0.17918439,1
67,75,0.21966654,1
68,75,0.15727037,1
69,76,0.18003166,1
70,80,0.20139939,1
71,80,0.19428827,1
72,207,0.16738456,0
73,235,0.17404777,0
74,204,0.17631117,0
75,207,0.18049152,0
76,204,0.14121398,0
77,208,0.1406691,0
78,82,0.15229815,1
79,306,0.13079843,0
80,209,0.13341054,0
81,209,0.11968206,0
82,206,0.13921875,0
83,206,0.14041477,0
84,1015,0.14452422,0
85,209,0.15279447,0
86,203,0.174714,0
87,148,0.16473573,0
88,954,0.16357353,0
89,135,0.17356011,0
90,123,0.15654325,0
91,123,0.18236785,0
92,123,0.18739653,0
93,123,0.18718103,0
94,443,0.17475848,0
95,171,0.18132009,0
96,119,0.20445049,0
97,119,0.20591107,0
98,119,0.21783498,0
99,119,0.20165513,0
100,388,0.16113451,0
101,130,0.18235628,1
102,123,0.1879406,1
