0,23,0.2463000545895386,1
1,16,0.18758809814329827,1
2,24,0.2532484261728831,1
3,24,0.2553328364461085,1
4,13,0.3824260503843472,1
5,13,0.3197855193363588,1
6,13,0.448080061820103,1
7,12,0.44680896801937314,1
8,13,0.5721778616851532,1
9,3,0.6444789307548533,1
10,13,0.5064773205363033,1
11,13,0.49489514472166174,1
12,19,0.6909655625943548,1
13,19,0.7664020821178558,1
14,11,0.7148014121447047,1
15,11,0.7159906955130638,1
16,19,0.8325494547068091,1
17,21,0.7633335335149057,1
18,19,0.8353663404003673,1
19,19,0.8985817278205205,1
20,19,0.8938893583602142,1
21,21,0.8215391982154934,1
22,21,0.8857997870916821,1
23,19,0.8822901589835359,1
24,25,0.8373263454305102,1
25,25,0.8960441061388714,1
26,25,0.7001978482271316,1
27,26,0.9279685795105824,1
28,27,0.9230480147743869,1
29,26,0.9288547038065024,1
30,30,0.9294320155962231,1
31,30,0.9298046293619875,1
32,30,0.9299002330725173,1
33,34,0.9321244651102779,1
34,34,0.9344990822177595,1
35,34,0.9399318559114421,1
36,34,0.9362548537107196,1
37,34,0.9309185236637078,1
38,46,0.8535870745731956,0
39,48,0.8629719411641664,0
40,46,0.9244440216939598,0
41,48,0.8705948722752812,0
42,48,0.9386818072090427,1
43,48,0.9423793702863211,1
44,48,0.9436500661596439,1
45,48,0.942952592980115,1
46,49,0.9424220558026742,1
47,49,0.9426679738396329,1
48,49,0.9365630679928707,1
49,51,0.9374168116033077,1
50,51,0.9398694844697528,1
51,51,0.9349185897207197,1
52,53,0.9332215729639979,1
53,53,0.9334810008635602,1
54,54,0.9304582568142454,0
55,55,0.9294736625443293,1
56,56,0.8629349941822883,1
57,57,0.9364486934618151,1
58,58,0.9386135618886653,1
59,58,0.9338536735134099,1
60,64,0.940327798185977,1
61,66,0.9390604424522733,1
62,69,0.8673037690293504,0
63,71,0.9306227368551655,1
64,71,0.9329866147321136,1
65,72,0.8663156426344792,1
66,73,0.8630160968048269,1
67,75,0.8539514116119209,1
68,77,0.9251360899272341,1
69,77,0.9205950445934116,1
70,77,0.9171782270406992,1
71,77,0.776250499212675,1
72,80,0.7146265049201422,1
73,82,0.7165854605782492,1
74,83,0.5891483029763617,1
75,86,0.6553986606366703,1
76,86,0.6556154782764715,1
77,89,0.7220579555306518,0
78,90,0.7891123281203176,0
79,91,0.7852072784624905,0
80,94,0.9251593080267676,1
81,94,0.7936368744955333,1
82,94,0.7265223080957056,1
83,95,0.6572653336827488,1
84,94,0.6540902893005818,1
85,98,0.6575729439881555,1
86,96,0.6562748917924089,1
87,97,0.5929796546271797,1
88,103,0.657148878000647,1
89,103,0.6571892910472056,1
90,108,0.6488037804727809,0
91,108,0.7231126081655211,0
92,111,0.7187384795027291,1
93,110,0.6525151695547071,1
94,110,0.6599372345280872,1
95,111,0.8632825959998601,1
96,110,0.8639477828092585,1
97,110,0.7909487820952312,1
98,110,0.9230870799394394,1
99,110,0.6558308663260187,1
100,110,0.5220069584745505,1
101,110,0.590285178501988,1
102,110,0.6562849547979255,1
103,110,0.7857409280347406,1
104,120,0.5765901489050478,0
105,120,0.5220144874356838,0
106,109,0.5816320243360579,1
107,112,0.789370337763936,1
108,110,0.6547599642594675,1
109,110,0.7224385281495318,1
110,131,0.7181631213343894,0
111,131,0.7216832297274555,1
112,131,0.7205427909497598,1
113,130,0.8485719801438648,1
114,131,0.7843967487763072,1
115,134,0.8499637606508396,1
116,134,0.7912221760591677,1
117,136,0.7912812704395092,1
118,138,0.6662091579708004,0
119,141,0.5301223554849815,1
120,141,0.33210392051405896,1
121,141,0.4615900942341987,1
122,144,0.32882841850197597,0
123,141,0.2643446216396943,1
124,138,0.13243039574108373,0
125,144,0.19882373092368993,0
126,144,0.19804104741768863,0
127,145,0.19804268967815536,1
128,145,0.13173037062253498,1
129,134,0.1297256382265132,1
130,145,0.13242093807279184,1
131,214,0.1302461994138579,0
132,214,0.1296697440277361,0
133,204,0.12981461740043293,0
134,204,0.1290512750762683,0
135,1205,0.1320279524774924,0
136,214,0.19403181512902115,0
137,157,0.259608765751994,1
138,160,0.39243248699270966,1
139,162,0.5254120918359749,1
140,162,0.7887618871309413,1
141,162,0.6546588416639454,1
142,165,0.8516737959836099,1
143,168,0.7159366345156982,1
144,168,0.7792988170988414,1
145,169,0.5862298096901346,1
146,171,0.8462721972646604,1
147,172,0.7799296834765909,1
148,172,0.8431763674726109,1
149,178,0.7699627408982754,1
150,179,0.9057687483199567,1
151,181,0.7783787584532637,1
